As of: ,,2-Dec-21,,,,,,,,,,,,"Prepared by: Shelby Chase, Safety and Enforcement Division"
Utility,Year,Outage Start,Full Restoration ,Outage Duration,Outage Days,Outage Hours,Circuit Name,HFTD,TOTAL CUSTOMERS IMPACTED,RESIDENTIAL CUSTOMERS,COMMERCIAL/INDUSTRIAL CUSTOMERS,MEDICAL BASELINE CUSTOMERS,OTHER CUSTOMERS,Notes
SCE,2020,12/23/20 3:02,12/24/20 10:31,"1 days,7 hrs,29 min",1.312,31.48,SAND CANYON,T3,1,0,1,0,0,
SCE,2020,12/23/20 3:02,12/24/20 10:31,"1 days,7 hrs,29 min",1.312,31.48,SAND CANYON,T3,4,2,2,0,0,
SCE,2020,12/23/20 3:02,12/24/20 10:31,"1 days,7 hrs,29 min",1.312,31.48,SAND CANYON,T3,4,1,3,0,0,
SCE,2020,12/23/20 10:34,12/24/20 11:49,"1 days,1 hrs,15 min",1.052,25.25,SAND CANYON,T3,23,17,6,0,0,
SCE,2020,12/23/20 10:34,12/24/20 11:49,"1 days,1 hrs,15 min",1.052,25.25,SAND CANYON,T3,2,2,0,0,0,
SCE,2020,12/23/20 10:34,12/24/20 11:49,"1 days,1 hrs,15 min",1.052,25.25,SAND CANYON,T3,27,25,2,0,0,
SCE,2020,12/23/20 11:29,12/24/20 15:25,"1 days,3 hrs,56 min",1.164,27.93,STEEL,"T3, T2",1,1,0,0,0,
SCE,2020,12/23/20 11:29,12/24/20 15:25,"1 days,3 hrs,56 min",1.164,27.93,STEEL,"T3, T2",1,0,1,0,0,
SCE,2020,12/18/20 10:20,12/18/20 15:55,"0 days,5 hrs,35 min",0.233,5.58,SUTT,"T3, T2",81,65,16,0,0,
SCE,2020,12/23/20 14:52,12/23/20 17:00,"0 days,2 hrs,8 min",0.089,2.13,SWEETWATER,T2,692,644,21,27,0,
SCE,2020,12/23/20 14:52,12/24/20 9:08,"0 days,18 hrs,16 min",0.761,18.27,SWEETWATER,T2,2163,2059,57,47,0,
SCE,2020,12/23/20 14:52,12/24/20 9:10,"0 days,18 hrs,18 min",0.763,18.3,SWEETWATER,T2,570,534,21,15,0,
SCE,2020,12/23/20 7:41,,#NUM!,-44188.32,-1060519.68,TAPO,T3,17,14,3,0,0,
SCE,2020,12/23/20 7:41,12/23/20 7:52,"0 days,0 hrs,11 min",0.008,0.18,TAPO,T3,40,30,10,0,0,
SCE,2020,12/23/20 10:12,12/23/20 11:23,"0 days,1 hrs,11 min",0.049,1.18,TWIN LAKES,T3,466,447,5,14,0,
SCE,2020,12/23/20 14:33,12/24/20 8:04,"0 days,17 hrs,31 min",0.73,17.52,VARGAS,"T3, T2",393,365,7,21,0,
SCE,2020,12/23/20 15:16,12/24/20 9:02,"0 days,17 hrs,46 min",0.74,17.77,VERA CRUZ,"T3, T2",5,1,4,0,0,
SDGE,2020,12/23/20 23:29,12/24/20 14:22,"0 days,14 hrs,53 min",0.62,14.88,75,Tier 3,16,0,0,16,0,Other customers  are PSPS critical facility meters
SDGE,2020,12/23/20 23:11,12/24/20 9:52,"0 days,10 hrs,41 min",0.445,10.68,216,Tier 3,349,285,13,64,32,Other customers  are PSPS critical facility meters
SDGE,2020,12/23/20 21:53,12/24/20 11:01,"0 days,13 hrs,8 min",0.547,13.13,283,Tier 3,289,204,22,85,58,Other customers  are PSPS critical facility meters
SDGE,2020,12/24/20 1:00,12/24/20 8:35,"0 days,7 hrs,35 min",0.316,7.58,1458,"Tier 2, Tier 3",342,277,26,65,3,Other customers  are PSPS critical facility meters
SDGE,2020,12/23/20 15:20,12/24/20 10:01,"0 days,18 hrs,41 min",0.778,18.68,1030,Tier 3,30,28,4,2,0,Other customers  are PSPS critical facility meters
SDGE,2020,12/23/20 21:51,12/24/20 12:05,"0 days,14 hrs,14 min",0.593,14.23,1166,"Tier 2, Tier 3",322,291,45,31,1,Other customers  are PSPS critical facility meters
SDGE,2020,12/23/20 15:55,12/24/20 14:55,"0 days,23 hrs,0 min",0.958,23,157,Tier 3,660,494,41,166,25,Other customers  are PSPS critical facility meters
SDGE,2020,12/24/20 2:07,12/24/20 14:23,"0 days,12 hrs,16 min",0.511,12.27,214,"Tier 2, Tier 3",882,665,47,217,52,Other customers  are PSPS critical facility meters
SDGE,2020,12/24/20 1:04,12/24/20 11:54,"0 days,10 hrs,50 min",0.451,10.83,215,"Tier 2, Tier 3",385,349,46,36,3,Other customers  are PSPS critical facility meters
SDGE,2020,12/24/20 0:01,12/24/20 13:07,"0 days,13 hrs,6 min",0.546,13.1,220,Tier 3,324,226,13,98,9,Other customers  are PSPS critical facility meters
SDGE,2020,12/23/20 23:27,12/24/20 11:17,"0 days,11 hrs,50 min",0.493,11.83,222,Tier 3,402,244,15,158,18,Other customers  are PSPS critical facility meters
SDGE,2020,12/23/20 23:49,12/24/20 9:40,"0 days,9 hrs,51 min",0.41,9.85,358,"Tier 2, Tier 3",359,253,26,106,9,Other customers  are PSPS critical facility meters
SDGE,2020,12/24/20 0:51,12/24/20 9:04,"0 days,8 hrs,13 min",0.342,8.22,78,Tier 3,121,103,9,18,0,Other customers  are PSPS critical facility meters
SDGE,2020,12/23/20 15:12,12/24/20 9:49,"0 days,18 hrs,37 min",0.776,18.62,79,Tier 3,18,12,2,6,0,Other customers  are PSPS critical facility meters
SDGE,2020,12/24/20 1:20,12/24/20 12:29,"0 days,11 hrs,9 min",0.465,11.15,908,"Tier 2, Tier 3",1765,1486,134,279,32,Other customers  are PSPS critical facility meters
SDGE,2020,12/23/20 23:07,12/24/20 10:22,"0 days,11 hrs,15 min",0.469,11.25,909,"Tier 2, Tier 3",362,268,20,94,3,Other customers  are PSPS critical facility meters
SDGE,2020,12/23/20 21:53,12/24/20 11:15,"0 days,13 hrs,22 min",0.557,13.37,DV1-3R,Tier 3,171,149,14,22,17,Other customers  are PSPS critical facility meters
SCE,2021,1/19/21 12:40,1/19/21 21:54,"0 days,9 hrs,13 min",0.385,9.23,ACCENT,T2,1584,1477,26,81,0,
SCE,2021,1/19/21 5:30,1/21/21 10:20,"2 days,4 hrs,50 min",2.201,52.83,ACOSTA,"T3, T2",5,0,5,0,0,
SCE,2021,1/19/21 8:18,1/19/21 11:49,"0 days,3 hrs,31 min",0.147,3.52,AMBERCREST,T3,1818,1723,66,29,0,
SCE,2021,1/19/21 3:16,1/19/21 23:03,"0 days,19 hrs,47 min",0.824,19.78,ANACONDA,T3,1692,1587,36,69,0,
SCE,2021,1/19/21 5:08,1/21/21 11:54,"2 days,6 hrs,46 min",2.282,54.77,ANGUS,"T3, T2",89,83,6,0,0,
SCE,2021,1/15/21 9:10,1/21/21 10:46,"6 days,1 hrs,36 min",6.067,145.6,ANTON,T3,555,470,73,12,0,
SCE,2021,1/19/21 1:43,1/20/21 7:18,"1 days,5 hrs,34 min",1.232,29.58,ARLENE,T3,595,565,19,11,0,
SCE,2021,1/19/21 6:48,1/20/21 12:00,"1 days,5 hrs,12 min",1.217,29.2,AVANTI,"T3, T2",69,48,18,3,0,
SCE,2021,1/19/21 8:25,1/19/21 22:28,"0 days,14 hrs,3 min",0.585,14.05,BADGER,T2,1245,1151,57,37,0,
SCE,2021,1/19/21 2:31,1/21/21 11:46,"2 days,9 hrs,15 min",2.385,57.25,BALCOM,"T3, T2",359,351,7,1,0,
SCE,2021,1/16/21 13:53,1/18/21 17:19,"2 days,3 hrs,26 min",2.143,51.43,BELPAC,T3,6407,6079,168,160,0,
SCE,2021,1/14/21 8:14,1/20/21 19:40,"6 days,11 hrs,26 min",6.476,155.43,BIG ROCK,T3,2709,2575,34,100,0,
SCE,2021,1/19/21 11:39,1/20/21 1:30,"0 days,13 hrs,51 min",0.577,13.85,BING,T2,2352,2256,47,49,0,
SCE,2021,1/14/21 23:48,1/20/21 14:36,"5 days,14 hrs,48 min",5.617,134.8,BLACKHILLS,T2,1503,1432,12,59,0,
SCE,2021,1/19/21 8:34,1/21/21 2:07,"1 days,17 hrs,33 min",1.731,41.55,BLUE CUT,"T3, T2",292,224,63,5,0,
SCE,2021,1/19/21 13:42,1/21/21 11:35,"1 days,21 hrs,53 min",1.912,45.88,BOUQUET,T3,757,702,32,23,0,
SCE,2021,1/19/21 3:52,1/20/21 15:19,"1 days,11 hrs,27 min",1.477,35.45,BUCKHORN,"T3, T2",83,60,22,1,0,
SCE,2021,1/19/21 10:38,1/19/21 22:14,"0 days,11 hrs,36 min",0.483,11.6,BUCKNER,T3,2301,2179,68,54,0,
SCE,2021,1/15/21 2:55,1/20/21 1:22,"4 days,22 hrs,27 min",4.935,118.45,CABANA,T2,4727,4485,60,182,0,
SCE,2021,1/19/21 3:16,1/20/21 13:21,"1 days,10 hrs,4 min",1.42,34.08,CAESAR,T3,1411,1355,24,32,0,
SCE,2021,1/15/21 13:32,1/20/21 17:27,"5 days,3 hrs,54 min",5.163,123.91,CALGROVE,T3,72,27,45,0,0,
SCE,2021,1/15/21 2:58,1/20/21 1:11,"4 days,22 hrs,12 min",4.926,118.21,CALSTATE,"T3, T2",18,8,8,2,0,
SCE,2021,1/19/21 2:30,1/20/21 3:11,"1 days,0 hrs,41 min",1.028,24.68,CANEBRAKE,"T3, T2",121,113,5,3,0,
SCE,2021,1/19/21 9:29,1/20/21 11:46,"1 days,2 hrs,17 min",1.095,26.28,CARMELITA,"T3, T2",2401,2297,38,66,0,
SCE,2021,1/19/21 8:23,1/20/21 15:49,"1 days,7 hrs,26 min",1.31,31.43,CASSIDY,T3,190,174,16,0,0,
SCE,2021,1/19/21 3:09,1/20/21 17:05,"1 days,13 hrs,56 min",1.581,37.93,CASTRO,T3,224,197,24,3,0,
SCE,2021,1/19/21 11:51,1/19/21 23:20,"0 days,11 hrs,29 min",0.478,11.48,CHAWA,"T3, T2",1182,1091,46,45,0,
SCE,2021,1/19/21 4:22,1/20/21 12:43,"1 days,8 hrs,21 min",1.348,32.35,CLARINET,"T3, T2",15,4,11,0,0,
SCE,2021,1/19/21 1:23,1/20/21 3:23,"1 days,2 hrs,0 min",1.083,26,COBRA,T3,1709,1660,29,20,0,
SCE,2021,1/19/21 1:37,1/20/21 8:48,"1 days,7 hrs,11 min",1.299,31.18,CONDOR,"T3, T2",1748,1624,60,64,0,
SCE,2021,1/19/21 12:09,1/20/21 2:51,"0 days,14 hrs,42 min",0.613,14.7,CONINE,"T3, T2",783,732,24,27,0,
SCE,2021,1/19/21 11:33,1/20/21 4:59,"0 days,17 hrs,25 min",0.726,17.42,CORSAIR,"T3, T2",478,455,8,15,0,
SCE,2021,1/19/21 11:57,1/20/21 16:27,"1 days,4 hrs,30 min",1.188,28.5,COVENTRY,T3,585,548,30,7,0,
SCE,2021,1/14/21 21:11,1/20/21 15:32,"5 days,18 hrs,21 min",5.765,138.35,CUTHBERT,T3,3011,2922,58,31,0,
SCE,2021,1/19/21 10:45,1/20/21 10:41,"0 days,23 hrs,56 min",0.997,23.94,DARTMOUTH,"T3, T2",1359,1236,65,58,0,
SCE,2021,1/15/21 2:49,1/20/21 9:32,"5 days,6 hrs,43 min",5.28,126.72,DAVENPORT,T3,1800,1666,42,91,1,
SCE,2021,1/19/21 8:52,1/20/21 18:33,"1 days,9 hrs,40 min",1.403,33.68,DE MILLE,T3,242,231,3,8,0,
SCE,2021,1/19/21 14:06,1/20/21 3:33,"0 days,13 hrs,27 min",0.56,13.45,DIAMONDBACK,T3,2,1,1,0,0,
SCE,2021,1/19/21 8:55,1/21/21 11:12,"2 days,2 hrs,17 min",2.095,50.28,DONLON,"T3, T2",530,475,49,6,0,
SCE,2021,1/19/21 5:40,1/19/21 20:37,"0 days,14 hrs,57 min",0.623,14.95,DUKE,"T3, T2",22,16,6,0,0,
SCE,2021,1/19/21 8:21,1/20/21 3:43,"0 days,19 hrs,22 min",0.807,19.37,EASTER,T2,44,41,2,1,0,
SCE,2021,1/19/21 8:08,1/20/21 0:27,"0 days,16 hrs,19 min",0.68,16.32,ECHO,"T3, T2",118,108,2,8,0,
SCE,2021,1/19/21 8:32,1/20/21 18:07,"1 days,9 hrs,35 min",1.399,33.58,ENCHANTED,T3,375,317,45,13,0,
SCE,2021,1/14/21 8:48,1/21/21 10:14,"7 days,1 hrs,26 min",7.06,169.43,ENERGY,T3,3395,3157,137,101,0,
SCE,2021,1/19/21 10:39,1/20/21 15:03,"1 days,4 hrs,24 min",1.183,28.4,ERRINGER,T3,3061,2950,60,51,0,
SCE,2021,1/19/21 3:51,1/21/21 10:52,"2 days,7 hrs,1 min",2.292,55.02,ESTABAN,"T3, T2",249,211,37,1,0,
SCE,2021,1/19/21 10:41,1/21/21 0:25,"1 days,13 hrs,44 min",1.572,37.73,EVERETT,T3,2051,1982,50,19,0,
SCE,2021,1/18/21 8:00,1/21/21 18:01,"3 days,10 hrs,1 min",3.417,82.02,FROZEN,T2,1,0,1,0,0,
SCE,2021,1/19/21 8:04,1/20/21 1:11,"0 days,17 hrs,7 min",0.713,17.12,GALENA,T2,996,934,21,41,0,
SCE,2021,1/19/21 11:16,1/20/21 11:41,"1 days,0 hrs,24 min",1.017,24.41,GILMAN,"T3, T2",18,6,12,0,0,
SCE,2021,1/19/21 3:20,1/20/21 8:22,"1 days,5 hrs,2 min",1.21,29.03,GNATCATCHER,T3,1452,1326,48,78,0,
SCE,2021,1/19/21 8:20,1/20/21 14:31,"1 days,6 hrs,11 min",1.258,30.18,GOLDSMITH,T3,3067,2941,71,55,0,
SCE,2021,1/19/21 12:42,1/20/21 0:50,"0 days,12 hrs,7 min",0.505,12.13,GREEN RIVER,T2,2011,1872,64,75,0,
SCE,2021,1/15/21 4:48,1/21/21 11:49,"6 days,7 hrs,0 min",6.292,151.01,GUITAR,T3,299,144,155,0,0,
SCE,2021,1/19/21 8:19,1/20/21 9:40,"1 days,1 hrs,21 min",1.056,25.35,HAMPSHIRE,T3,3090,2964,55,71,0,
SCE,2021,1/19/21 8:19,1/20/21 16:56,"1 days,8 hrs,37 min",1.359,32.62,HILLCREST,T3,2131,2013,55,63,0,
SCE,2021,1/18/21 10:08,1/20/21 8:30,"1 days,22 hrs,22 min",1.932,46.37,HILLFIELD,T3,3226,3086,50,90,0,
SCE,2021,1/19/21 11:40,1/19/21 20:48,"0 days,9 hrs,8 min",0.381,9.13,HONEYCRISP,T2,807,778,11,18,0,
SCE,2021,1/19/21 5:31,1/20/21 14:44,"1 days,9 hrs,13 min",1.384,33.22,IMPALA,"T3, T2",774,695,49,30,0,
SCE,2021,1/19/21 11:57,1/19/21 23:18,"0 days,11 hrs,21 min",0.473,11.35,JONAGOLD,T3,1059,999,4,56,0,
SCE,2021,1/19/21 2:01,1/20/21 4:16,"1 days,2 hrs,15 min",1.094,26.25,JULIUS,T3,3148,3034,41,73,0,
SCE,2021,1/19/21 13:27,1/20/21 1:29,"0 days,12 hrs,2 min",0.501,12.03,KINSEY,T2,18,14,4,0,0,
SCE,2021,1/19/21 8:20,1/21/21 8:33,"2 days,0 hrs,13 min",2.009,48.22,LANGER,T3,1710,1642,30,38,0,
SCE,2021,1/19/21 8:22,1/20/21 5:03,"0 days,20 hrs,41 min",0.862,20.68,LARCH,T2,3,0,3,0,0,
SCE,2021,1/19/21 9:08,1/20/21 17:33,"1 days,8 hrs,24 min",1.351,32.41,LOPEZ,"T3, T2",169,147,21,1,0,
SCE,2021,1/15/21 2:55,1/20/21 11:25,"5 days,8 hrs,30 min",5.354,128.5,LOUCKS,T3,110,104,0,6,0,
SCE,2021,1/19/21 14:17,1/20/21 1:37,"0 days,11 hrs,20 min",0.472,11.33,LYONS,T3,3673,3532,105,36,0,
SCE,2021,1/19/21 14:11,1/20/21 0:16,"0 days,10 hrs,5 min",0.42,10.08,MACIEL,"T3, T2",52,48,3,1,0,
SCE,2021,1/19/21 2:01,1/20/21 14:11,"1 days,12 hrs,9 min",1.506,36.15,MARCUS,T3,2039,1879,45,115,0,
SCE,2021,1/19/21 2:06,1/20/21 6:21,"1 days,4 hrs,14 min",1.177,28.25,METTLER,"T3, T2",526,492,10,24,0,
SCE,2021,1/19/21 8:33,1/20/21 9:00,"1 days,0 hrs,27 min",1.019,24.45,MIDDLE ROAD,"T3, T2",414,379,32,3,0,
SCE,2021,1/19/21 3:15,1/20/21 3:10,"0 days,23 hrs,55 min",0.997,23.92,MOCCASIN,T3,1441,1320,83,38,0,
SCE,2021,1/19/21 8:51,1/20/21 19:30,"1 days,10 hrs,39 min",1.444,34.65,MORGANSTEIN,T3,642,591,35,16,0,
SCE,2021,1/19/21 8:18,1/19/21 21:52,"0 days,13 hrs,34 min",0.565,13.57,NAPOLEON,"T3, T2",45,32,11,2,0,
SCE,2021,1/15/21 2:33,1/20/21 2:57,"5 days,0 hrs,24 min",5.017,120.4,NORTHPARK,"T3, T2",1100,1011,49,40,0,
SCE,2021,1/19/21 11:53,1/19/21 20:58,"0 days,9 hrs,5 min",0.378,9.08,PHEASANT,"T3, T2",177,165,3,9,0,
SCE,2021,1/19/21 3:25,1/20/21 3:33,"1 days,0 hrs,7 min",1.005,24.13,PICK,T3,1002,914,35,53,0,
SCE,2021,1/15/21 3:00,1/15/21 21:19,"0 days,18 hrs,19 min",0.763,18.32,PLATEAU,T3,188,171,14,3,0,
SCE,2021,1/19/21 3:48,1/20/21 12:04,"1 days,8 hrs,16 min",1.345,32.28,PYTHON,T3,1159,1086,23,50,0,
SCE,2021,1/19/21 1:43,1/20/21 2:15,"1 days,0 hrs,32 min",1.022,24.53,RACER,T3,723,696,13,14,0,
SCE,2021,1/19/21 2:35,1/21/21 11:05,"2 days,8 hrs,30 min",2.354,56.5,RAINBOW,"T3, T2",177,161,14,2,0,
SCE,2021,1/19/21 4:11,1/20/21 13:02,"1 days,8 hrs,51 min",1.369,32.86,RED BOX,T3,30,22,8,0,0,
SCE,2021,1/19/21 5:21,1/20/21 17:49,"1 days,12 hrs,28 min",1.519,36.47,RICARDO,"T3, T2",531,511,12,8,0,
SCE,2021,1/19/21 8:53,1/21/21 12:36,"2 days,3 hrs,43 min",2.155,51.72,ROSA,"T3, T2",761,714,23,24,0,
SCE,2021,1/19/21 1:13,1/20/21 11:39,"1 days,10 hrs,26 min",1.435,34.43,SAGINAW,"T3, T2",4,4,0,0,0,
SCE,2021,1/14/21 4:13,1/21/21 12:03,"7 days,7 hrs,50 min",7.326,175.83,SAND CANYON,T3,714,638,52,24,0,
SCE,2021,1/19/21 8:11,1/19/21 23:45,"0 days,15 hrs,34 min",0.649,15.57,SAVORY,T2,55,43,12,0,0,
SCE,2021,1/19/21 12:00,1/20/21 1:01,"0 days,13 hrs,1 min",0.543,13.03,SCHMIDT,"T3, T2",1410,1288,48,74,0,
SCE,2021,1/19/21 11:57,1/20/21 16:27,"1 days,4 hrs,30 min",1.188,28.5,SHERWOOD,T3,65,65,0,0,0,
SCE,2021,1/15/21 2:55,1/20/21 11:25,"5 days,8 hrs,30 min",5.354,128.5,SHOVEL,T3,87,80,4,3,0,
SCE,2021,1/19/21 7:51,1/20/21 4:06,"0 days,20 hrs,15 min",0.844,20.25,STAGHORN,T2,1157,1103,34,20,0,
SCE,2021,1/19/21 12:42,1/20/21 1:55,"0 days,13 hrs,13 min",0.551,13.23,STAR ROCK,"T3, T2",1394,1291,65,38,0,
SCE,2021,1/19/21 8:17,1/20/21 4:11,"0 days,19 hrs,54 min",0.829,19.9,STEEL,"T3, T2",37,11,26,0,0,
SCE,2021,1/19/21 10:41,1/21/21 9:57,"1 days,23 hrs,16 min",1.969,47.27,STRATHERN,T3,2666,2537,80,49,0,
SCE,2021,1/19/21 7:20,1/20/21 16:27,"1 days,9 hrs,7 min",1.38,33.12,SUTT,"T3, T2",81,64,17,0,0,
SCE,2021,1/15/21 2:28,1/20/21 10:34,"5 days,8 hrs,6 min",5.338,128.1,SWEETWATER,T2,5060,4714,166,180,0,
SCE,2021,1/19/21 8:34,1/20/21 16:09,"1 days,7 hrs,34 min",1.316,31.58,TAHQUITZ,T3,137,124,9,4,0,
SCE,2021,1/19/21 3:01,1/21/21 3:25,"2 days,0 hrs,24 min",2.017,48.4,TAPO,T3,57,44,13,0,0,
SCE,2021,1/19/21 5:04,1/21/21 12:00,"2 days,6 hrs,56 min",2.289,54.93,TIMBER CANYON,"T3, T2",42,39,3,0,0,
SCE,2021,1/19/21 3:15,1/20/21 15:14,"1 days,11 hrs,59 min",1.499,35.98,TOGA,T3,2119,2034,33,52,0,
SCE,2021,1/19/21 13:45,1/20/21 6:24,"0 days,16 hrs,39 min",0.694,16.66,TUBA,T3,25,2,23,0,0,
SCE,2021,1/14/21 8:04,1/15/21 16:56,"1 days,8 hrs,52 min",1.37,32.88,TWIN LAKES,T3,569,525,22,22,0,
SCE,2021,1/15/21 2:36,1/19/21 23:13,"4 days,20 hrs,36 min",4.859,116.61,VARGAS,"T3, T2",786,720,14,52,0,
SCE,2021,1/19/21 11:11,1/20/21 9:16,"0 days,22 hrs,4 min",0.92,22.07,VERA CRUZ,"T3, T2",5,2,3,0,0,
SCE,2021,1/19/21 8:34,1/20/21 14:32,"1 days,5 hrs,58 min",1.249,29.97,VERDEMONT,"T3, T2",3,1,2,0,0,
SCE,2021,1/19/21 4:37,1/21/21 12:53,"2 days,8 hrs,16 min",2.344,56.27,VETERANS,"T3, T2",21,11,10,0,0,
SCE,2021,1/19/21 9:21,1/20/21 15:22,"1 days,6 hrs,1 min",1.251,30.02,WHITECLIFF,T3,3655,3481,70,104,0,
SCE,2021,1/18/21 20:49,1/20/21 8:49,"1 days,12 hrs,0 min",1.5,36,YOSEMITE,T3,33,27,3,3,0,
SCE,2021,1/19/21 5:15,1/20/21 23:56,"1 days,18 hrs,41 min",1.779,42.68,ZONE,T3,945,863,52,30,0,
PG&E,2021,1/19/21 1:06,1/20/21 12:55,"1 days,11 hrs,49 min",1.492,35.82,AUBERRY 1101,"Tier 3, Tier 2",923,827,94,61,2,
PG&E,2021,1/19/21 5:53,1/20/21 9:32,"1 days,3 hrs,39 min",1.152,27.65,BALCH NO 1 1101,Tier 2,25,13,12,1,0,
PG&E,2021,1/19/21 6:49,1/20/21 8:00,"1 days,1 hrs,11 min",1.049,25.18,CAL WATER 1102,"Partially Outside HFTD, Tier 2",13,0,10,0,3,
PG&E,2021,1/19/21 5:46,1/20/21 16:20,"1 days,10 hrs,34 min",1.44,34.57,DUNLAP 1102,"Partially Outside HFTD, Tier 2",663,597,56,28,10,
PG&E,2021,1/19/21 2:46,1/20/21 16:47,"1 days,14 hrs,1 min",1.584,38.02,DUNLAP 1103,Tier 2,477,407,65,19,5,
PG&E,2021,1/19/21 6:43,1/20/21 8:18,"1 days,1 hrs,35 min",1.066,25.58,LAMONT 1102,Tier 2,5,0,5,0,0,
PG&E,2021,1/19/21 0:09,1/26/21 16:10,"7 days,16 hrs,1 min",7.667,184.02,MARIPOSA 2101,"Tier 3, Tier 2",1363,1281,79,115,3,
PG&E,2021,1/19/21 0:24,1/24/21 14:02,"5 days,13 hrs,38 min",5.568,133.63,MARIPOSA 2102,Tier 2,81,77,3,6,1,
PG&E,2021,1/19/21 8:14,1/20/21 10:50,"1 days,2 hrs,36 min",1.108,26.6,MESA 1101,"Partially Outside HFTD, Tier 3, Tier 2",85,65,14,4,6,
PG&E,2021,1/18/21 23:46,,,,,OAKHURST 1103,"Tier 3, Tier 2",703,609,94,12,0,
PG&E,2021,1/19/21 0:23,1/21/21 17:32,"2 days,17 hrs,9 min",2.715,65.15,SAN JOAQUIN #3 1101,Tier 2,75,73,2,3,0,
PG&E,2021,1/18/21 23:02,1/23/21 17:40,"4 days,18 hrs,38 min",4.776,114.63,SAN JOAQUIN #3 1103,Tier 3,149,144,5,13,0,
PG&E,2021,1/19/21 5:57,1/19/21 16:39,"0 days,10 hrs,42 min",0.446,10.7,SAND CREEK 1103,Tier 2,161,127,29,3,5,
PG&E,2021,1/19/21 8:10,1/20/21 9:44,"1 days,1 hrs,34 min",1.065,25.57,SANTA MARIA 1108,"Partially Outside HFTD, Tier 3, Tier 2",202,160,22,6,20,
PG&E,2021,1/19/21 2:36,1/20/21 9:16,"1 days,6 hrs,40 min",1.278,30.67,SCE TEHACHAPI 1101,Tier 2,3,2,1,0,0,
PG&E,2021,1/19/21 8:06,1/20/21 9:41,"1 days,1 hrs,35 min",1.066,25.58,SISQUOC 1103,"Partially Outside HFTD, Tier 3, Tier 2",154,119,24,1,11,
PG&E,2021,1/19/21 1:13,1/20/21 11:39,"1 days,10 hrs,26 min",1.435,34.43,SO. CAL. EDISON #3 110,"Tier 3, Tier 2",15,14,1,2,0,
PG&E,2021,1/19/21 6:52,1/20/21 8:30,"1 days,1 hrs,38 min",1.068,25.63,TEJON 1103,Tier 2,2,0,2,0,0,
SCE,2021,4/13/21 15:37,4/13/21 18:29,"0 days,2 hrs,52 min",0.119,2.87,BIRCHIM ,T2,78,74,1,3,0,
PG&E,2021,8/17/21 18:04,8/18/21 20:11,"1 days,2 hrs,7 min",1.088,26.12,ANDERSON 1101*,"Partially Outside HFTD, Tier 2",460,361,96,33,3,
PG&E,2021,8/17/21 18:50,8/18/21 20:40,"1 days,1 hrs,50 min",1.076,25.83,ANDERSON 1103*,"Partially Outside HFTD, Tier 2",68,63,2,7,3,
PG&E,2021,8/17/21 18:21,8/18/21 17:19,"0 days,22 hrs,58 min",0.957,22.97,ANTLER 1101*,"Partially Outside HFTD, Tier 3, Tier 2",346,307,32,30,7,
PG&E,2021,8/17/21 18:34,8/18/21 16:14,"0 days,21 hrs,40 min",0.903,21.67,ARBUCKLE 1101*,Outside HFTD,3,2,0,0,1,
PG&E,2021,8/17/21 18:33,8/18/21 16:45,"0 days,22 hrs,12 min",0.925,22.2,ARBUCKLE 1104*,"Partially Outside HFTD, Tier 2",12,8,3,0,1,
PG&E,2021,8/17/21 19:20,8/19/21 10:54,"1 days,15 hrs,34 min",1.649,39.57,BIG BEND 1101,"Tier 3, Tier 2",259,233,24,19,2,
PG&E,2021,8/17/21 19:51,8/20/21 10:30,"2 days,14 hrs,39 min",2.61,62.65,BUCKS CREEK 1103,"Partially Outside HFTD, Tier 3, Tier 2",316,265,51,4,0,
PG&E,2021,8/17/21 17:32,8/18/21 11:40,"0 days,18 hrs,8 min",0.756,18.13,BURNEY 1101*,"Partially Outside HFTD, Tier 3, Tier 2",131,100,25,16,6,
PG&E,2021,8/17/21 19:00,8/18/21 14:25,"0 days,19 hrs,25 min",0.809,19.42,BUTTE 1105*,Tier 3,53,51,2,3,0,
PG&E,2021,8/17/21 18:40,8/18/21 19:56,"1 days,1 hrs,16 min",1.053,25.27,CALISTOGA 1101*,"Partially Outside HFTD, Tier 3, Tier 2",1603,1256,240,64,107,
PG&E,2021,8/17/21 19:15,8/18/21 20:35,"1 days,1 hrs,20 min",1.056,25.33,CALISTOGA 1102,"Partially Outside HFTD, Tier 3, Tier 2",2076,1592,422,63,62,
PG&E,2021,8/17/21 20:00,8/19/21 9:11,"1 days,13 hrs,11 min",1.549,37.18,CALPINE 1144,"Partially Outside HFTD, Tier 3, Tier 2",15,2,13,0,0,
PG&E,2021,8/17/21 20:00,8/19/21 9:11,"1 days,13 hrs,11 min",1.549,37.18,CALPINE 1146,Outside HFTD,0,0,0,0,0,
PG&E,2021,8/17/21 17:34,8/19/21 13:34,"1 days,20 hrs,0 min",1.833,44,CEDAR CREEK 1101,"Partially Outside HFTD, Tier 3, Tier 2",721,641,74,54,6,
PG&E,2021,8/17/21 19:06,8/19/21 10:11,"1 days,15 hrs,5 min",1.628,39.08,CLARK ROAD 1102*,"Partially Outside HFTD, Tier 3, Tier 2",490,428,55,50,7,
PG&E,2021,8/17/21 19:23,8/18/21 17:39,"0 days,22 hrs,16 min",0.928,22.27,CLOVERDALE 1102*,"Tier 3, Tier 2",70,46,9,7,15,
